,Column1,Município,Setor,Porte,Empresas,Empregados,Unnamed: 5,Fonte dos dados: RAIS (2019),vice_presidencia
1210,1210,Guaramirim,COMÉRCIO,Micro,348,592,0,0,Vale do Itapocu
1211,1211,Guaramirim,COMÉRCIO,Média,4,375,0,0,Vale do Itapocu
1212,1212,Guaramirim,COMÉRCIO,Pequena,47,860,0,0,Vale do Itapocu
1213,1213,Guaramirim,INDÚSTRIA,Grande,2,1423,0,0,Vale do Itapocu
1214,1214,Guaramirim,INDÚSTRIA,Micro,403,1465,0,0,Vale do Itapocu
1215,1215,Guaramirim,INDÚSTRIA,Média,6,1771,0,0,Vale do Itapocu
1216,1216,Guaramirim,INDÚSTRIA,Pequena,64,2981,0,0,Vale do Itapocu
1217,1217,Guaramirim,SERVIÇOS,Grande,3,1295,0,0,Vale do Itapocu
1218,1218,Guaramirim,SERVIÇOS,Micro,187,343,0,0,Vale do Itapocu
1219,1219,Guaramirim,SERVIÇOS,Média,1,96,0,0,Vale do Itapocu
1220,1220,Guaramirim,SERVIÇOS,Pequena,34,661,0,0,Vale do Itapocu
1221,1221,Guaramirim,TRANSPORTE,Micro,47,68,0,0,Vale do Itapocu
1222,1222,Guaramirim,TRANSPORTE,Pequena,23,328,0,0,Vale do Itapocu
1223,1223,Guarujá do Sul,AGROPECUÁRIA,Micro,13,12,0,0,Extremo Oeste
1224,1224,Guarujá do Sul,COMÉRCIO,Micro,72,99,0,0,Extremo Oeste
1225,1225,Guarujá do Sul,COMÉRCIO,Média,1,70,0,0,Extremo Oeste
1226,1226,Guarujá do Sul,COMÉRCIO,Pequena,6,97,0,0,Extremo Oeste
1227,1227,Guarujá do Sul,INDÚSTRIA,Micro,37,143,0,0,Extremo Oeste
1228,1228,Guarujá do Sul,INDÚSTRIA,Pequena,4,186,0,0,Extremo Oeste
1229,1229,Guarujá do Sul,SERVIÇOS,Grande,1,181,0,0,Extremo Oeste
1230,1230,Guarujá do Sul,SERVIÇOS,Micro,36,81,0,0,Extremo Oeste
1231,1231,Guarujá do Sul,SERVIÇOS,Pequena,2,30,0,0,Extremo Oeste
1232,1232,Guarujá do Sul,TRANSPORTE,Micro,32,30,0,0,Extremo Oeste
1233,1233,Guarujá do Sul,TRANSPORTE,Pequena,3,63,0,0,Extremo Oeste
1234,1234,Guatambú,AGROPECUÁRIA,Micro,20,28,0,0,Oeste
1235,1235,Guatambú,AGROPECUÁRIA,Pequena,4,78,0,0,Oeste
1236,1236,Guatambú,COMÉRCIO,Micro,22,38,0,0,Oeste
1237,1237,Guatambú,COMÉRCIO,Pequena,2,37,0,0,Oeste
1238,1238,Guatambú,INDÚSTRIA,Grande,1,1262,0,0,Oeste
1239,1239,Guatambú,INDÚSTRIA,Micro,47,187,0,0,Oeste
1240,1240,Guatambú,INDÚSTRIA,Média,1,157,0,0,Oeste
1241,1241,Guatambú,INDÚSTRIA,Pequena,5,174,0,0,Oeste
1242,1242,Guatambú,SERVIÇOS,Grande,1,224,0,0,Oeste
1243,1243,Guatambú,SERVIÇOS,Micro,32,60,0,0,Oeste
1244,1244,Guatambú,SERVIÇOS,Pequena,3,49,0,0,Oeste
1245,1245,Guatambú,TRANSPORTE,Micro,20,41,0,0,Oeste
1246,1246,Guatambú,TRANSPORTE,Pequena,3,57,0,0,Oeste
1247,1247,Herval d'Oeste,AGROPECUÁRIA,Micro,10,12,0,0,Centro-Oeste
1248,1248,Herval d'Oeste,AGROPECUÁRIA,Média,1,99,0,0,Centro-Oeste
1249,1249,Herval d'Oeste,COMÉRCIO,Grande,1,164,0,0,Centro-Oeste
1250,1250,Herval d'Oeste,COMÉRCIO,Micro,135,277,0,0,Centro-Oeste
1251,1251,Herval d'Oeste,COMÉRCIO,Média,1,62,0,0,Centro-Oeste
1252,1252,Herval d'Oeste,COMÉRCIO,Pequena,13,187,0,0,Centro-Oeste
1253,1253,Herval d'Oeste,INDÚSTRIA,Grande,1,843,0,0,Centro-Oeste
1254,1254,Herval d'Oeste,INDÚSTRIA,Micro,152,514,0,0,Centro-Oeste
1255,1255,Herval d'Oeste,INDÚSTRIA,Pequena,10,433,0,0,Centro-Oeste
1256,1256,Herval d'Oeste,SERVIÇOS,Grande,1,507,0,0,Centro-Oeste
1257,1257,Herval d'Oeste,SERVIÇOS,Micro,99,224,0,0,Centro-Oeste
1258,1258,Herval d'Oeste,SERVIÇOS,Média,2,149,0,0,Centro-Oeste
1259,1259,Herval d'Oeste,SERVIÇOS,Pequena,6,109,0,0,Centro-Oeste
1260,1260,Herval d'Oeste,TRANSPORTE,Micro,35,39,0,0,Centro-Oeste
1261,1261,Herval d'Oeste,TRANSPORTE,Pequena,5,161,0,0,Centro-Oeste
1262,1262,Ibiam,AGROPECUÁRIA,Micro,6,11,0,0,Centro-Oeste
1263,1263,Ibiam,COMÉRCIO,Micro,8,6,0,0,Centro-Oeste
1264,1264,Ibiam,INDÚSTRIA,Micro,11,28,0,0,Centro-Oeste
1265,1265,Ibiam,INDÚSTRIA,Pequena,1,27,0,0,Centro-Oeste
1266,1266,Ibiam,SERVIÇOS,Grande,1,100,0,0,Centro-Oeste
1267,1267,Ibiam,SERVIÇOS,Micro,11,23,0,0,Centro-Oeste
1268,1268,Ibiam,SERVIÇOS,Pequena,1,14,0,0,Centro-Oeste
1269,1269,Ibiam,TRANSPORTE,Micro,7,7,0,0,Centro-Oeste
1270,1270,Ibiam,TRANSPORTE,Pequena,1,39,0,0,Centro-Oeste
1271,1271,Ibicaré,AGROPECUÁRIA,Micro,12,35,0,0,Centro-Oeste
1272,1272,Ibicaré,AGROPECUÁRIA,Pequena,2,31,0,0,Centro-Oeste
1273,1273,Ibicaré,COMÉRCIO,Micro,29,73,0,0,Centro-Oeste
1274,1274,Ibicaré,COMÉRCIO,Pequena,2,53,0,0,Centro-Oeste
1275,1275,Ibicaré,INDÚSTRIA,Micro,17,66,0,0,Centro-Oeste
1276,1276,Ibicaré,INDÚSTRIA,Pequena,1,21,0,0,Centro-Oeste
1277,1277,Ibicaré,SERVIÇOS,Grande,1,133,0,0,Centro-Oeste
1278,1278,Ibicaré,SERVIÇOS,Micro,49,72,0,0,Centro-Oeste
1279,1279,Ibicaré,SERVIÇOS,Pequena,2,35,0,0,Centro-Oeste
1280,1280,Ibicaré,TRANSPORTE,Micro,20,38,0,0,Centro-Oeste
1281,1281,Ibicaré,TRANSPORTE,Pequena,4,88,0,0,Centro-Oeste
1282,1282,Ibirama,AGROPECUÁRIA,Micro,12,20,0,0,Alto Vale do Itajaí
1283,1283,Ibirama,COMÉRCIO,Micro,179,351,0,0,Alto Vale do Itajaí
1284,1284,Ibirama,COMÉRCIO,Média,1,86,0,0,Alto Vale do Itajaí
1285,1285,Ibirama,COMÉRCIO,Pequena,16,268,0,0,Alto Vale do Itajaí
1286,1286,Ibirama,INDÚSTRIA,Micro,235,757,0,0,Alto Vale do Itajaí
1287,1287,Ibirama,INDÚSTRIA,Média,5,1565,0,0,Alto Vale do Itajaí
1288,1288,Ibirama,INDÚSTRIA,Pequena,29,987,0,0,Alto Vale do Itajaí
1289,1289,Ibirama,SERVIÇOS,Grande,2,804,0,0,Alto Vale do Itajaí
1290,1290,Ibirama,SERVIÇOS,Micro,137,246,0,0,Alto Vale do Itajaí
1291,1291,Ibirama,SERVIÇOS,Média,1,52,0,0,Alto Vale do Itajaí
1292,1292,Ibirama,SERVIÇOS,Pequena,12,176,0,0,Alto Vale do Itajaí
1293,1293,Ibirama,TRANSPORTE,Micro,22,34,0,0,Alto Vale do Itajaí
1294,1294,Ibirama,TRANSPORTE,Pequena,3,50,0,0,Alto Vale do Itajaí
1295,1295,Ilhota,AGROPECUÁRIA,Micro,17,45,0,0,Foz do Rio Itajaí
1296,1296,Ilhota,COMÉRCIO,Micro,124,220,0,0,Foz do Rio Itajaí
1297,1297,Ilhota,COMÉRCIO,Média,1,96,0,0,Foz do Rio Itajaí
1298,1298,Ilhota,COMÉRCIO,Pequena,5,89,0,0,Foz do Rio Itajaí
1299,1299,Ilhota,INDÚSTRIA,Micro,181,582,0,0,Foz do Rio Itajaí
1300,1300,Ilhota,INDÚSTRIA,Média,1,247,0,0,Foz do Rio Itajaí
1301,1301,Ilhota,INDÚSTRIA,Pequena,23,919,0,0,Foz do Rio Itajaí
1302,1302,Ilhota,SERVIÇOS,Grande,1,431,0,0,Foz do Rio Itajaí
1303,1303,Ilhota,SERVIÇOS,Micro,61,122,0,0,Foz do Rio Itajaí
1304,1304,Ilhota,SERVIÇOS,Pequena,4,81,0,0,Foz do Rio Itajaí
1305,1305,Ilhota,TRANSPORTE,Micro,14,36,0,0,Foz do Rio Itajaí
1306,1306,Ilhota,TRANSPORTE,Pequena,8,145,0,0,Foz do Rio Itajaí
1307,1307,Imaruí,AGROPECUÁRIA,Micro,11,24,0,0,Litoral Sul
1308,1308,Imaruí,COMÉRCIO,Micro,71,125,0,0,Litoral Sul
1309,1309,Imaruí,COMÉRCIO,Pequena,3,93,0,0,Litoral Sul
1310,1310,Imaruí,INDÚSTRIA,Micro,27,96,0,0,Litoral Sul
1311,1311,Imaruí,INDÚSTRIA,Média,1,100,0,0,Litoral Sul
1312,1312,Imaruí,INDÚSTRIA,Pequena,3,108,0,0,Litoral Sul
1313,1313,Imaruí,SERVIÇOS,Grande,1,331,0,0,Litoral Sul
1314,1314,Imaruí,SERVIÇOS,Micro,39,72,0,0,Litoral Sul
1315,1315,Imaruí,TRANSPORTE,Micro,6,11,0,0,Litoral Sul
1316,1316,Imbituba,AGROPECUÁRIA,Micro,11,31,0,0,Litoral Sul
1317,1317,Imbituba,COMÉRCIO,Grande,2,351,0,0,Litoral Sul
1318,1318,Imbituba,COMÉRCIO,Micro,504,803,0,0,Litoral Sul
1319,1319,Imbituba,COMÉRCIO,Média,4,349,0,0,Litoral Sul
1320,1320,Imbituba,COMÉRCIO,Pequena,54,1001,0,0,Litoral Sul
1321,1321,Imbituba,INDÚSTRIA,Micro,185,661,0,0,Litoral Sul
1322,1322,Imbituba,INDÚSTRIA,Média,1,158,0,0,Litoral Sul
1323,1323,Imbituba,INDÚSTRIA,Pequena,10,525,0,0,Litoral Sul
1324,1324,Imbituba,SERVIÇOS,Grande,3,1771,0,0,Litoral Sul
1325,1325,Imbituba,SERVIÇOS,Micro,485,554,0,0,Litoral Sul
1326,1326,Imbituba,SERVIÇOS,Média,2,117,0,0,Litoral Sul
1327,1327,Imbituba,SERVIÇOS,Pequena,65,1071,0,0,Litoral Sul
1328,1328,Imbituba,TRANSPORTE,Grande,1,145,0,0,Litoral Sul
1329,1329,Imbituba,TRANSPORTE,Micro,74,117,0,0,Litoral Sul
1330,1330,Imbituba,TRANSPORTE,Média,5,428,0,0,Litoral Sul
1331,1331,Imbituba,TRANSPORTE,Pequena,14,398,0,0,Litoral Sul
1332,1332,Imbuia,AGROPECUÁRIA,Micro,6,6,0,0,Vale do Itajaí Mirim
1333,1333,Imbuia,COMÉRCIO,Micro,71,134,0,0,Vale do Itajaí Mirim
1334,1334,Imbuia,COMÉRCIO,Pequena,13,200,0,0,Vale do Itajaí Mirim
1335,1335,Imbuia,INDÚSTRIA,Micro,26,72,0,0,Vale do Itajaí Mirim
1336,1336,Imbuia,SERVIÇOS,Grande,1,238,0,0,Vale do Itajaí Mirim
1337,1337,Imbuia,SERVIÇOS,Micro,39,83,0,0,Vale do Itajaí Mirim
1338,1338,Imbuia,TRANSPORTE,Micro,10,19,0,0,Vale do Itajaí Mirim
1339,1339,Indaial,AGROPECUÁRIA,Micro,12,20,0,0,Vale do Itajaí
1340,1340,Indaial,AGROPECUÁRIA,Pequena,1,34,0,0,Vale do Itajaí
1341,1341,Indaial,COMÉRCIO,Grande,4,1023,0,0,Vale do Itajaí
1342,1342,Indaial,COMÉRCIO,Micro,594,894,0,0,Vale do Itajaí
1343,1343,Indaial,COMÉRCIO,Média,8,668,0,0,Vale do Itajaí
1344,1344,Indaial,COMÉRCIO,Pequena,75,1403,0,0,Vale do Itajaí
1345,1345,Indaial,INDÚSTRIA,Grande,2,1222,0,0,Vale do Itajaí
1346,1346,Indaial,INDÚSTRIA,Micro,704,1972,0,0,Vale do Itajaí
1347,1347,Indaial,INDÚSTRIA,Média,14,3235,0,0,Vale do Itajaí
1348,1348,Indaial,INDÚSTRIA,Pequena,80,3479,0,0,Vale do Itajaí
1349,1349,Indaial,SERVIÇOS,Grande,5,6388,0,0,Vale do Itajaí
1350,1350,Indaial,SERVIÇOS,Micro,437,751,0,0,Vale do Itajaí
1351,1351,Indaial,SERVIÇOS,Média,4,340,0,0,Vale do Itajaí
1352,1352,Indaial,SERVIÇOS,Pequena,61,1147,0,0,Vale do Itajaí
1353,1353,Indaial,TRANSPORTE,Grande,1,112,0,0,Vale do Itajaí
1354,1354,Indaial,TRANSPORTE,Micro,57,74,0,0,Vale do Itajaí
1355,1355,Indaial,TRANSPORTE,Pequena,9,178,0,0,Vale do Itajaí
1356,1356,Iomerê,AGROPECUÁRIA,Micro,29,38,0,0,Centro-Norte
1357,1357,Iomerê,AGROPECUÁRIA,Pequena,6,140,0,0,Centro-Norte
1358,1358,Iomerê,COMÉRCIO,Micro,20,40,0,0,Centro-Norte
1359,1359,Iomerê,COMÉRCIO,Pequena,2,48,0,0,Centro-Norte
1360,1360,Iomerê,INDÚSTRIA,Micro,19,100,0,0,Centro-Norte
1361,1361,Iomerê,INDÚSTRIA,Pequena,3,98,0,0,Centro-Norte
1362,1362,Iomerê,SERVIÇOS,Grande,1,149,0,0,Centro-Norte
1363,1363,Iomerê,SERVIÇOS,Micro,12,24,0,0,Centro-Norte
1364,1364,Iomerê,TRANSPORTE,Micro,11,23,0,0,Centro-Norte
1365,1365,Iomerê,TRANSPORTE,Pequena,2,48,0,0,Centro-Norte
1366,1366,Ipira,AGROPECUÁRIA,Micro,2,5,0,0,Alto Uruguai Catarinense
1367,1367,Ipira,AGROPECUÁRIA,Pequena,1,10,0,0,Alto Uruguai Catarinense
1368,1368,Ipira,COMÉRCIO,Micro,55,88,0,0,Alto Uruguai Catarinense
1369,1369,Ipira,COMÉRCIO,Pequena,1,15,0,0,Alto Uruguai Catarinense
1370,1370,Ipira,INDÚSTRIA,Micro,28,76,0,0,Alto Uruguai Catarinense
1371,1371,Ipira,SERVIÇOS,Grande,1,202,0,0,Alto Uruguai Catarinense
1372,1372,Ipira,SERVIÇOS,Micro,25,48,0,0,Alto Uruguai Catarinense
1373,1373,Ipira,SERVIÇOS,Pequena,1,19,0,0,Alto Uruguai Catarinense
1374,1374,Ipira,TRANSPORTE,Micro,9,8,0,0,Alto Uruguai Catarinense
1375,1375,Iporã do Oeste,AGROPECUÁRIA,Micro,11,23,0,0,Extremo Oeste
1376,1376,Iporã do Oeste,AGROPECUÁRIA,Pequena,1,19,0,0,Extremo Oeste
1377,1377,Iporã do Oeste,COMÉRCIO,Micro,134,257,0,0,Extremo Oeste
1378,1378,Iporã do Oeste,COMÉRCIO,Média,1,74,0,0,Extremo Oeste
1379,1379,Iporã do Oeste,COMÉRCIO,Pequena,10,129,0,0,Extremo Oeste
1380,1380,Iporã do Oeste,INDÚSTRIA,Micro,54,215,0,0,Extremo Oeste
1381,1381,Iporã do Oeste,INDÚSTRIA,Pequena,7,231,0,0,Extremo Oeste
1382,1382,Iporã do Oeste,SERVIÇOS,Grande,1,222,0,0,Extremo Oeste
1383,1383,Iporã do Oeste,SERVIÇOS,Micro,61,142,0,0,Extremo Oeste
1384,1384,Iporã do Oeste,SERVIÇOS,Pequena,4,43,0,0,Extremo Oeste
1385,1385,Iporã do Oeste,TRANSPORTE,Micro,62,48,0,0,Extremo Oeste
1386,1386,Iporã do Oeste,TRANSPORTE,Pequena,5,51,0,0,Extremo Oeste
1387,1387,Ipuaçu,AGROPECUÁRIA,Micro,21,23,0,0,Oeste
1388,1388,Ipuaçu,COMÉRCIO,Micro,40,77,0,0,Oeste
1389,1389,Ipuaçu,COMÉRCIO,Pequena,3,77,0,0,Oeste
1390,1390,Ipuaçu,INDÚSTRIA,Grande,1,711,0,0,Oeste
1391,1391,Ipuaçu,INDÚSTRIA,Micro,12,31,0,0,Oeste
1392,1392,Ipuaçu,INDÚSTRIA,Média,1,117,0,0,Oeste
1393,1393,Ipuaçu,INDÚSTRIA,Pequena,2,194,0,0,Oeste
1394,1394,Ipuaçu,SERVIÇOS,Grande,1,223,0,0,Oeste
1395,1395,Ipuaçu,SERVIÇOS,Micro,17,39,0,0,Oeste
1396,1396,Ipuaçu,SERVIÇOS,Pequena,5,79,0,0,Oeste
1397,1397,Ipuaçu,TRANSPORTE,Micro,9,11,0,0,Oeste
1398,1398,Ipuaçu,TRANSPORTE,Pequena,1,16,0,0,Oeste
1399,1399,Ipumirim,AGROPECUÁRIA,Micro,5,12,0,0,Alto Uruguai Catarinense
1400,1400,Ipumirim,AGROPECUÁRIA,Média,1,85,0,0,Alto Uruguai Catarinense
1401,1401,Ipumirim,AGROPECUÁRIA,Pequena,2,66,0,0,Alto Uruguai Catarinense
1402,1402,Ipumirim,COMÉRCIO,Micro,74,157,0,0,Alto Uruguai Catarinense
1403,1403,Ipumirim,COMÉRCIO,Pequena,2,52,0,0,Alto Uruguai Catarinense
1404,1404,Ipumirim,INDÚSTRIA,Grande,1,1421,0,0,Alto Uruguai Catarinense
1405,1405,Ipumirim,INDÚSTRIA,Micro,32,125,0,0,Alto Uruguai Catarinense
1406,1406,Ipumirim,INDÚSTRIA,Média,3,600,0,0,Alto Uruguai Catarinense
1407,1407,Ipumirim,INDÚSTRIA,Pequena,2,114,0,0,Alto Uruguai Catarinense
1408,1408,Ipumirim,SERVIÇOS,Grande,1,271,0,0,Alto Uruguai Catarinense
1409,1409,Ipumirim,SERVIÇOS,Micro,62,100,0,0,Alto Uruguai Catarinense
1410,1410,Ipumirim,SERVIÇOS,Pequena,2,40,0,0,Alto Uruguai Catarinense
1411,1411,Ipumirim,TRANSPORTE,Micro,37,36,0,0,Alto Uruguai Catarinense
1412,1412,Ipumirim,TRANSPORTE,Pequena,2,44,0,0,Alto Uruguai Catarinense
1413,1413,Iraceminha,AGROPECUÁRIA,Micro,3,10,0,0,Oeste
1414,1414,Iraceminha,COMÉRCIO,Micro,30,45,0,0,Oeste
1415,1415,Iraceminha,COMÉRCIO,Pequena,3,43,0,0,Oeste
1416,1416,Iraceminha,INDÚSTRIA,Micro,25,37,0,0,Oeste
1417,1417,Iraceminha,SERVIÇOS,Grande,1,151,0,0,Oeste
1418,1418,Iraceminha,SERVIÇOS,Micro,18,30,0,0,Oeste
1419,1419,Iraceminha,SERVIÇOS,Pequena,2,30,0,0,Oeste
1420,1420,Iraceminha,TRANSPORTE,Micro,11,15,0,0,Oeste
1421,1421,Irani,AGROPECUÁRIA,Micro,27,32,0,0,Alto Uruguai Catarinense
1422,1422,Irani,AGROPECUÁRIA,Pequena,3,26,0,0,Alto Uruguai Catarinense
1423,1423,Irani,COMÉRCIO,Micro,126,229,0,0,Alto Uruguai Catarinense
1424,1424,Irani,COMÉRCIO,Pequena,5,78,0,0,Alto Uruguai Catarinense
1425,1425,Irani,INDÚSTRIA,Micro,51,164,0,0,Alto Uruguai Catarinense
1426,1426,Irani,INDÚSTRIA,Pequena,2,79,0,0,Alto Uruguai Catarinense
1427,1427,Irani,SERVIÇOS,Grande,1,302,0,0,Alto Uruguai Catarinense
1428,1428,Irani,SERVIÇOS,Micro,88,176,0,0,Alto Uruguai Catarinense
1429,1429,Irani,SERVIÇOS,Pequena,1,18,0,0,Alto Uruguai Catarinense
1430,1430,Irani,TRANSPORTE,Micro,52,65,0,0,Alto Uruguai Catarinense
1431,1431,Irani,TRANSPORTE,Média,1,70,0,0,Alto Uruguai Catarinense
1432,1432,Irani,TRANSPORTE,Pequena,5,117,0,0,Alto Uruguai Catarinense
1433,1433,Irati,AGROPECUÁRIA,Micro,1,2,0,0,Oeste
1434,1434,Irati,COMÉRCIO,Micro,16,23,0,0,Oeste
1435,1435,Irati,COMÉRCIO,Pequena,2,39,0,0,Oeste
1436,1436,Irati,INDÚSTRIA,Micro,2,3,0,0,Oeste
1437,1437,Irati,INDÚSTRIA,Pequena,1,111,0,0,Oeste
1438,1438,Irati,SERVIÇOS,Grande,1,154,0,0,Oeste
1439,1439,Irati,SERVIÇOS,Micro,9,16,0,0,Oeste
1440,1440,Irati,TRANSPORTE,Micro,6,20,0,0,Oeste
1441,1441,Irati,TRANSPORTE,Pequena,1,19,0,0,Oeste
1442,1442,Irineópolis,AGROPECUÁRIA,Micro,35,45,0,0,Centro-Norte
1443,1443,Irineópolis,AGROPECUÁRIA,Pequena,3,53,0,0,Centro-Norte
1444,1444,Irineópolis,COMÉRCIO,Micro,69,164,0,0,Centro-Norte
1445,1445,Irineópolis,COMÉRCIO,Pequena,8,159,0,0,Centro-Norte
1446,1446,Irineópolis,INDÚSTRIA,Micro,23,113,0,0,Centro-Norte
1447,1447,Irineópolis,INDÚSTRIA,Pequena,1,23,0,0,Centro-Norte
1448,1448,Irineópolis,SERVIÇOS,Grande,1,342,0,0,Centro-Norte
1449,1449,Irineópolis,SERVIÇOS,Micro,47,106,0,0,Centro-Norte
1450,1450,Irineópolis,SERVIÇOS,Pequena,4,49,0,0,Centro-Norte
1451,1451,Irineópolis,TRANSPORTE,Micro,7,15,0,0,Centro-Norte
1452,1452,Irineópolis,TRANSPORTE,Pequena,1,11,0,0,Centro-Norte
1453,1453,Itaiópolis,AGROPECUÁRIA,Micro,66,66,0,0,Planalto Norte
1454,1454,Itaiópolis,AGROPECUÁRIA,Pequena,1,16,0,0,Planalto Norte
1455,1455,Itaiópolis,COMÉRCIO,Micro,194,331,0,0,Planalto Norte
1456,1456,Itaiópolis,COMÉRCIO,Pequena,15,235,0,0,Planalto Norte
1457,1457,Itaiópolis,INDÚSTRIA,Grande,1,1521,0,0,Planalto Norte
1458,1458,Itaiópolis,INDÚSTRIA,Micro,76,204,0,0,Planalto Norte
1459,1459,Itaiópolis,INDÚSTRIA,Média,1,472,0,0,Planalto Norte
1460,1460,Itaiópolis,INDÚSTRIA,Pequena,4,193,0,0,Planalto Norte
1461,1461,Itaiópolis,SERVIÇOS,Grande,1,446,0,0,Planalto Norte
1462,1462,Itaiópolis,SERVIÇOS,Micro,113,197,0,0,Planalto Norte
1463,1463,Itaiópolis,SERVIÇOS,Média,1,59,0,0,Planalto Norte
1464,1464,Itaiópolis,SERVIÇOS,Pequena,6,99,0,0,Planalto Norte
1465,1465,Itaiópolis,TRANSPORTE,Micro,22,36,0,0,Planalto Norte
1466,1466,Itaiópolis,TRANSPORTE,Pequena,2,60,0,0,Planalto Norte
1467,1467,Itajaí,AGROPECUÁRIA,Grande,1,156,0,0,Foz do Rio Itajaí
1468,1468,Itajaí,AGROPECUÁRIA,Micro,61,105,0,0,Foz do Rio Itajaí
1469,1469,Itajaí,AGROPECUÁRIA,Média,2,167,0,0,Foz do Rio Itajaí
1470,1470,Itajaí,AGROPECUÁRIA,Pequena,22,281,0,0,Foz do Rio Itajaí
1471,1471,Itajaí,COMÉRCIO,Grande,24,4321,0,0,Foz do Rio Itajaí
1472,1472,Itajaí,COMÉRCIO,Micro,2679,2217,0,0,Foz do Rio Itajaí
1473,1473,Itajaí,COMÉRCIO,Média,26,1915,0,0,Foz do Rio Itajaí
1474,1474,Itajaí,COMÉRCIO,Pequena,414,6759,0,0,Foz do Rio Itajaí
1475,1475,Itajaí,INDÚSTRIA,Grande,2,3020,0,0,Foz do Rio Itajaí
1476,1476,Itajaí,INDÚSTRIA,Micro,1220,3597,0,0,Foz do Rio Itajaí
1477,1477,Itajaí,INDÚSTRIA,Média,22,5302,0,0,Foz do Rio Itajaí
1478,1478,Itajaí,INDÚSTRIA,Pequena,134,5156,0,0,Foz do Rio Itajaí
1479,1479,Itajaí,SERVIÇOS,Grande,28,16962,0,0,Foz do Rio Itajaí
1480,1480,Itajaí,SERVIÇOS,Micro,2334,1970,0,0,Foz do Rio Itajaí
1481,1481,Itajaí,SERVIÇOS,Média,32,2459,0,0,Foz do Rio Itajaí
1482,1482,Itajaí,SERVIÇOS,Pequena,399,6888,0,0,Foz do Rio Itajaí
1483,1483,Itajaí,TRANSPORTE,Grande,20,4614,0,0,Foz do Rio Itajaí
1484,1484,Itajaí,TRANSPORTE,Micro,596,345,0,0,Foz do Rio Itajaí
1485,1485,Itajaí,TRANSPORTE,Média,37,2802,0,0,Foz do Rio Itajaí
1486,1486,Itajaí,TRANSPORTE,Pequena,223,3212,0,0,Foz do Rio Itajaí
1487,1487,Itapema,AGROPECUÁRIA,Micro,3,6,0,0,Foz do Rio Itajaí
1488,1488,Itapema,COMÉRCIO,Grande,6,965,0,0,Foz do Rio Itajaí
1489,1489,Itapema,COMÉRCIO,Micro,874,861,0,0,Foz do Rio Itajaí
1490,1490,Itapema,COMÉRCIO,Média,1,66,0,0,Foz do Rio Itajaí
1491,1491,Itapema,COMÉRCIO,Pequena,95,1750,0,0,Foz do Rio Itajaí
1492,1492,Itapema,INDÚSTRIA,Micro,682,1340,0,0,Foz do Rio Itajaí
1493,1493,Itapema,INDÚSTRIA,Média,1,124,0,0,Foz do Rio Itajaí
1494,1494,Itapema,INDÚSTRIA,Pequena,86,2764,0,0,Foz do Rio Itajaí
1495,1495,Itapema,SERVIÇOS,Grande,5,2872,0,0,Foz do Rio Itajaí
1496,1496,Itapema,SERVIÇOS,Micro,1361,777,0,0,Foz do Rio Itajaí
1497,1497,Itapema,SERVIÇOS,Média,9,582,0,0,Foz do Rio Itajaí
1498,1498,Itapema,SERVIÇOS,Pequena,144,2478,0,0,Foz do Rio Itajaí
1499,1499,Itapema,TRANSPORTE,Grande,1,212,0,0,Foz do Rio Itajaí
1500,1500,Itapema,TRANSPORTE,Micro,35,78,0,0,Foz do Rio Itajaí
1501,1501,Itapema,TRANSPORTE,Média,2,148,0,0,Foz do Rio Itajaí
1502,1502,Itapema,TRANSPORTE,Pequena,10,248,0,0,Foz do Rio Itajaí
1503,1503,Itapiranga,AGROPECUÁRIA,Micro,24,41,0,0,Extremo Oeste
1504,1504,Itapiranga,AGROPECUÁRIA,Média,1,96,0,0,Extremo Oeste
1505,1505,Itapiranga,AGROPECUÁRIA,Pequena,3,64,0,0,Extremo Oeste
1506,1506,Itapiranga,COMÉRCIO,Micro,179,346,0,0,Extremo Oeste
1507,1507,Itapiranga,COMÉRCIO,Média,1,88,0,0,Extremo Oeste
1508,1508,Itapiranga,COMÉRCIO,Pequena,15,210,0,0,Extremo Oeste
1509,1509,Itapiranga,INDÚSTRIA,Grande,2,4061,0,0,Extremo Oeste
1510,1510,Itapiranga,INDÚSTRIA,Micro,86,379,0,0,Extremo Oeste
1511,1511,Itapiranga,INDÚSTRIA,Pequena,4,128,0,0,Extremo Oeste
1512,1512,Itapiranga,SERVIÇOS,Grande,3,663,0,0,Extremo Oeste
1513,1513,Itapiranga,SERVIÇOS,Micro,136,257,0,0,Extremo Oeste
1514,1514,Itapiranga,SERVIÇOS,Média,1,86,0,0,Extremo Oeste
1515,1515,Itapiranga,SERVIÇOS,Pequena,13,264,0,0,Extremo Oeste
1516,1516,Itapiranga,TRANSPORTE,Micro,46,79,0,0,Extremo Oeste
1517,1517,Itapiranga,TRANSPORTE,Média,2,179,0,0,Extremo Oeste
1518,1518,Itapiranga,TRANSPORTE,Pequena,6,97,0,0,Extremo Oeste
1519,1519,Itapoá,AGROPECUÁRIA,Micro,6,13,0,0,Norte-Nordeste
1520,1520,Itapoá,COMÉRCIO,Micro,204,385,0,0,Norte-Nordeste
1521,1521,Itapoá,COMÉRCIO,Média,1,56,0,0,Norte-Nordeste
1522,1522,Itapoá,COMÉRCIO,Pequena,26,446,0,0,Norte-Nordeste
