,Município,Setor,Escolaridade,Empregados,vice_presidencia
7261,Serra Alta,COMÉRCIO,Fundamental incompleto,17,Oeste
7262,Serra Alta,COMÉRCIO,Medio completo,50,Oeste
7263,Serra Alta,COMÉRCIO,Medio incompleto,17,Oeste
7264,Serra Alta,COMÉRCIO,Superior Completo,26,Oeste
7265,Serra Alta,COMÉRCIO,Superior Incompleto,10,Oeste
7266,Serra Alta,INDÚSTRIA,Fundamental completo,44,Oeste
7267,Serra Alta,INDÚSTRIA,Fundamental incompleto,90,Oeste
7268,Serra Alta,INDÚSTRIA,Medio completo,220,Oeste
7269,Serra Alta,INDÚSTRIA,Medio incompleto,28,Oeste
7270,Serra Alta,INDÚSTRIA,Superior Completo,22,Oeste
7271,Serra Alta,INDÚSTRIA,Superior Incompleto,10,Oeste
7272,Serra Alta,SERVIÇOS,Fundamental completo,15,Oeste
7273,Serra Alta,SERVIÇOS,Fundamental incompleto,9,Oeste
7274,Serra Alta,SERVIÇOS,Medio completo,44,Oeste
7275,Serra Alta,SERVIÇOS,Medio incompleto,4,Oeste
7276,Serra Alta,SERVIÇOS,Superior Completo,83,Oeste
7277,Serra Alta,SERVIÇOS,Superior Incompleto,6,Oeste
7278,Serra Alta,TRANSPORTE,Fundamental completo,2,Oeste
7279,Serra Alta,TRANSPORTE,Fundamental incompleto,4,Oeste
7280,Serra Alta,TRANSPORTE,Medio completo,18,Oeste
7281,Serra Alta,TRANSPORTE,Medio incompleto,2,Oeste
7282,Serra Alta,TRANSPORTE,Superior Completo,2,Oeste
7283,Siderópolis,AGROPECUÁRIA,Fundamental completo,2,Sul
7284,Siderópolis,AGROPECUÁRIA,Medio completo,2,Sul
7285,Siderópolis,AGROPECUÁRIA,Medio incompleto,2,Sul
7286,Siderópolis,AGROPECUÁRIA,Superior Incompleto,1,Sul
7287,Siderópolis,COMÉRCIO,Fundamental completo,26,Sul
7288,Siderópolis,COMÉRCIO,Fundamental incompleto,20,Sul
7289,Siderópolis,COMÉRCIO,Medio completo,386,Sul
7290,Siderópolis,COMÉRCIO,Medio incompleto,47,Sul
7291,Siderópolis,COMÉRCIO,Superior Completo,30,Sul
7292,Siderópolis,COMÉRCIO,Superior Incompleto,21,Sul
7293,Siderópolis,INDÚSTRIA,Analfabeto,3,Sul
7294,Siderópolis,INDÚSTRIA,Fundamental completo,180,Sul
7295,Siderópolis,INDÚSTRIA,Fundamental incompleto,249,Sul
7296,Siderópolis,INDÚSTRIA,Medio completo,1041,Sul
7297,Siderópolis,INDÚSTRIA,Medio incompleto,167,Sul
7298,Siderópolis,INDÚSTRIA,Pós-graduação,1,Sul
7299,Siderópolis,INDÚSTRIA,Superior Completo,242,Sul
7300,Siderópolis,INDÚSTRIA,Superior Incompleto,95,Sul
7301,Siderópolis,SERVIÇOS,Analfabeto,5,Sul
7302,Siderópolis,SERVIÇOS,Fundamental completo,72,Sul
7303,Siderópolis,SERVIÇOS,Fundamental incompleto,61,Sul
7304,Siderópolis,SERVIÇOS,Medio completo,349,Sul
7305,Siderópolis,SERVIÇOS,Medio incompleto,23,Sul
7306,Siderópolis,SERVIÇOS,Pós-graduação,2,Sul
7307,Siderópolis,SERVIÇOS,Superior Completo,293,Sul
7308,Siderópolis,SERVIÇOS,Superior Incompleto,33,Sul
7309,Siderópolis,TRANSPORTE,Analfabeto,1,Sul
7310,Siderópolis,TRANSPORTE,Fundamental completo,51,Sul
7311,Siderópolis,TRANSPORTE,Fundamental incompleto,28,Sul
7312,Siderópolis,TRANSPORTE,Medio completo,169,Sul
7313,Siderópolis,TRANSPORTE,Medio incompleto,33,Sul
7314,Siderópolis,TRANSPORTE,Superior Completo,6,Sul
7315,Siderópolis,TRANSPORTE,Superior Incompleto,3,Sul
7316,Sombrio,AGROPECUÁRIA,Fundamental completo,4,Sul
7317,Sombrio,AGROPECUÁRIA,Fundamental incompleto,7,Sul
7318,Sombrio,AGROPECUÁRIA,Medio completo,20,Sul
7319,Sombrio,AGROPECUÁRIA,Medio incompleto,3,Sul
7320,Sombrio,COMÉRCIO,Fundamental completo,112,Sul
7321,Sombrio,COMÉRCIO,Fundamental incompleto,126,Sul
7322,Sombrio,COMÉRCIO,Medio completo,1507,Sul
7323,Sombrio,COMÉRCIO,Medio incompleto,232,Sul
7324,Sombrio,COMÉRCIO,Superior Completo,95,Sul
7325,Sombrio,COMÉRCIO,Superior Incompleto,124,Sul
7326,Sombrio,INDÚSTRIA,Analfabeto,12,Sul
7327,Sombrio,INDÚSTRIA,Fundamental completo,259,Sul
7328,Sombrio,INDÚSTRIA,Fundamental incompleto,412,Sul
7329,Sombrio,INDÚSTRIA,Medio completo,1759,Sul
7330,Sombrio,INDÚSTRIA,Medio incompleto,225,Sul
7331,Sombrio,INDÚSTRIA,Superior Completo,157,Sul
7332,Sombrio,INDÚSTRIA,Superior Incompleto,67,Sul
7333,Sombrio,SERVIÇOS,Analfabeto,1,Sul
7334,Sombrio,SERVIÇOS,Fundamental completo,106,Sul
7335,Sombrio,SERVIÇOS,Fundamental incompleto,88,Sul
7336,Sombrio,SERVIÇOS,Medio completo,844,Sul
7337,Sombrio,SERVIÇOS,Medio incompleto,89,Sul
7338,Sombrio,SERVIÇOS,Superior Completo,503,Sul
7339,Sombrio,SERVIÇOS,Superior Incompleto,149,Sul
7340,Sombrio,TRANSPORTE,Fundamental completo,36,Sul
7341,Sombrio,TRANSPORTE,Fundamental incompleto,55,Sul
7342,Sombrio,TRANSPORTE,Medio completo,220,Sul
7343,Sombrio,TRANSPORTE,Medio incompleto,23,Sul
7344,Sombrio,TRANSPORTE,Superior Completo,21,Sul
7345,Sombrio,TRANSPORTE,Superior Incompleto,9,Sul
7346,Sul Brasil,AGROPECUÁRIA,Fundamental completo,1,Oeste
7347,Sul Brasil,AGROPECUÁRIA,Medio completo,1,Oeste
7348,Sul Brasil,COMÉRCIO,Fundamental completo,3,Oeste
7349,Sul Brasil,COMÉRCIO,Fundamental incompleto,2,Oeste
7350,Sul Brasil,COMÉRCIO,Medio completo,26,Oeste
7351,Sul Brasil,COMÉRCIO,Medio incompleto,7,Oeste
7352,Sul Brasil,COMÉRCIO,Superior Completo,5,Oeste
7353,Sul Brasil,COMÉRCIO,Superior Incompleto,5,Oeste
7354,Sul Brasil,INDÚSTRIA,Fundamental completo,19,Oeste
7355,Sul Brasil,INDÚSTRIA,Fundamental incompleto,38,Oeste
7356,Sul Brasil,INDÚSTRIA,Medio completo,69,Oeste
7357,Sul Brasil,INDÚSTRIA,Medio incompleto,33,Oeste
7358,Sul Brasil,INDÚSTRIA,Superior Completo,3,Oeste
7359,Sul Brasil,INDÚSTRIA,Superior Incompleto,2,Oeste
7360,Sul Brasil,SERVIÇOS,Fundamental completo,12,Oeste
7361,Sul Brasil,SERVIÇOS,Fundamental incompleto,13,Oeste
7362,Sul Brasil,SERVIÇOS,Medio completo,39,Oeste
7363,Sul Brasil,SERVIÇOS,Medio incompleto,1,Oeste
7364,Sul Brasil,SERVIÇOS,Superior Completo,45,Oeste
7365,Sul Brasil,SERVIÇOS,Superior Incompleto,3,Oeste
7366,Sul Brasil,TRANSPORTE,Medio completo,5,Oeste
7367,Sul Brasil,TRANSPORTE,Superior Completo,1,Oeste
7368,São Bento do Sul,AGROPECUÁRIA,Analfabeto,3,Planalto Norte
7369,São Bento do Sul,AGROPECUÁRIA,Fundamental completo,16,Planalto Norte
7370,São Bento do Sul,AGROPECUÁRIA,Fundamental incompleto,23,Planalto Norte
7371,São Bento do Sul,AGROPECUÁRIA,Medio completo,21,Planalto Norte
7372,São Bento do Sul,AGROPECUÁRIA,Medio incompleto,6,Planalto Norte
7373,São Bento do Sul,AGROPECUÁRIA,Superior Completo,1,Planalto Norte
7374,São Bento do Sul,AGROPECUÁRIA,Superior Incompleto,2,Planalto Norte
7375,São Bento do Sul,COMÉRCIO,Analfabeto,2,Planalto Norte
7376,São Bento do Sul,COMÉRCIO,Fundamental completo,411,Planalto Norte
7377,São Bento do Sul,COMÉRCIO,Fundamental incompleto,211,Planalto Norte
7378,São Bento do Sul,COMÉRCIO,Medio completo,2774,Planalto Norte
7379,São Bento do Sul,COMÉRCIO,Medio incompleto,552,Planalto Norte
7380,São Bento do Sul,COMÉRCIO,Superior Completo,452,Planalto Norte
7381,São Bento do Sul,COMÉRCIO,Superior Incompleto,280,Planalto Norte
7382,São Bento do Sul,INDÚSTRIA,Analfabeto,25,Planalto Norte
7383,São Bento do Sul,INDÚSTRIA,Fundamental completo,2686,Planalto Norte
7384,São Bento do Sul,INDÚSTRIA,Fundamental incompleto,1916,Planalto Norte
7385,São Bento do Sul,INDÚSTRIA,Medio completo,6954,Planalto Norte
7386,São Bento do Sul,INDÚSTRIA,Medio incompleto,1539,Planalto Norte
7387,São Bento do Sul,INDÚSTRIA,Pós-graduação,11,Planalto Norte
7388,São Bento do Sul,INDÚSTRIA,Superior Completo,1578,Planalto Norte
7389,São Bento do Sul,INDÚSTRIA,Superior Incompleto,637,Planalto Norte
7390,São Bento do Sul,SERVIÇOS,Analfabeto,10,Planalto Norte
7391,São Bento do Sul,SERVIÇOS,Fundamental completo,552,Planalto Norte
7392,São Bento do Sul,SERVIÇOS,Fundamental incompleto,412,Planalto Norte
7393,São Bento do Sul,SERVIÇOS,Medio completo,2728,Planalto Norte
7394,São Bento do Sul,SERVIÇOS,Medio incompleto,235,Planalto Norte
7395,São Bento do Sul,SERVIÇOS,Pós-graduação,53,Planalto Norte
7396,São Bento do Sul,SERVIÇOS,Superior Completo,2762,Planalto Norte
7397,São Bento do Sul,SERVIÇOS,Superior Incompleto,452,Planalto Norte
7398,São Bento do Sul,TRANSPORTE,Analfabeto,1,Planalto Norte
7399,São Bento do Sul,TRANSPORTE,Fundamental completo,241,Planalto Norte
7400,São Bento do Sul,TRANSPORTE,Fundamental incompleto,215,Planalto Norte
7401,São Bento do Sul,TRANSPORTE,Medio completo,735,Planalto Norte
7402,São Bento do Sul,TRANSPORTE,Medio incompleto,128,Planalto Norte
7403,São Bento do Sul,TRANSPORTE,Superior Completo,67,Planalto Norte
7404,São Bento do Sul,TRANSPORTE,Superior Incompleto,29,Planalto Norte
7405,São Bernardino,AGROPECUÁRIA,Analfabeto,1,Oeste
7406,São Bernardino,AGROPECUÁRIA,Fundamental completo,4,Oeste
7407,São Bernardino,AGROPECUÁRIA,Fundamental incompleto,1,Oeste
7408,São Bernardino,AGROPECUÁRIA,Medio completo,1,Oeste
7409,São Bernardino,AGROPECUÁRIA,Medio incompleto,1,Oeste
7410,São Bernardino,COMÉRCIO,Fundamental completo,5,Oeste
7411,São Bernardino,COMÉRCIO,Fundamental incompleto,1,Oeste
7412,São Bernardino,COMÉRCIO,Medio completo,19,Oeste
7413,São Bernardino,COMÉRCIO,Medio incompleto,2,Oeste
7414,São Bernardino,COMÉRCIO,Superior Completo,3,Oeste
7415,São Bernardino,COMÉRCIO,Superior Incompleto,2,Oeste
7416,São Bernardino,INDÚSTRIA,Analfabeto,3,Oeste
7417,São Bernardino,INDÚSTRIA,Fundamental completo,19,Oeste
7418,São Bernardino,INDÚSTRIA,Fundamental incompleto,23,Oeste
7419,São Bernardino,INDÚSTRIA,Medio completo,113,Oeste
7420,São Bernardino,INDÚSTRIA,Medio incompleto,15,Oeste
7421,São Bernardino,INDÚSTRIA,Superior Completo,10,Oeste
7422,São Bernardino,INDÚSTRIA,Superior Incompleto,1,Oeste
7423,São Bernardino,SERVIÇOS,Fundamental completo,21,Oeste
7424,São Bernardino,SERVIÇOS,Fundamental incompleto,30,Oeste
7425,São Bernardino,SERVIÇOS,Medio completo,45,Oeste
7426,São Bernardino,SERVIÇOS,Medio incompleto,3,Oeste
7427,São Bernardino,SERVIÇOS,Pós-graduação,1,Oeste
7428,São Bernardino,SERVIÇOS,Superior Completo,68,Oeste
7429,São Bernardino,SERVIÇOS,Superior Incompleto,8,Oeste
7430,São Bernardino,TRANSPORTE,Fundamental incompleto,1,Oeste
7431,São Bernardino,TRANSPORTE,Medio completo,6,Oeste
7432,São Bernardino,TRANSPORTE,Medio incompleto,1,Oeste
7433,São Bonifácio,AGROPECUÁRIA,Fundamental completo,2,Sudeste
7434,São Bonifácio,AGROPECUÁRIA,Fundamental incompleto,4,Sudeste
7435,São Bonifácio,AGROPECUÁRIA,Medio completo,3,Sudeste
7436,São Bonifácio,AGROPECUÁRIA,Medio incompleto,1,Sudeste
7437,São Bonifácio,COMÉRCIO,Analfabeto,1,Sudeste
7438,São Bonifácio,COMÉRCIO,Fundamental completo,8,Sudeste
7439,São Bonifácio,COMÉRCIO,Fundamental incompleto,7,Sudeste
7440,São Bonifácio,COMÉRCIO,Medio completo,47,Sudeste
7441,São Bonifácio,COMÉRCIO,Medio incompleto,12,Sudeste
7442,São Bonifácio,COMÉRCIO,Superior Completo,4,Sudeste
7443,São Bonifácio,COMÉRCIO,Superior Incompleto,1,Sudeste
7444,São Bonifácio,INDÚSTRIA,Fundamental completo,24,Sudeste
7445,São Bonifácio,INDÚSTRIA,Fundamental incompleto,35,Sudeste
7446,São Bonifácio,INDÚSTRIA,Medio completo,109,Sudeste
7447,São Bonifácio,INDÚSTRIA,Medio incompleto,14,Sudeste
7448,São Bonifácio,INDÚSTRIA,Superior Completo,6,Sudeste
7449,São Bonifácio,SERVIÇOS,Analfabeto,1,Sudeste
7450,São Bonifácio,SERVIÇOS,Fundamental completo,18,Sudeste
7451,São Bonifácio,SERVIÇOS,Fundamental incompleto,27,Sudeste
7452,São Bonifácio,SERVIÇOS,Medio completo,79,Sudeste
7453,São Bonifácio,SERVIÇOS,Medio incompleto,7,Sudeste
7454,São Bonifácio,SERVIÇOS,Superior Completo,73,Sudeste
7455,São Bonifácio,SERVIÇOS,Superior Incompleto,10,Sudeste
7456,São Bonifácio,TRANSPORTE,Fundamental completo,1,Sudeste
7457,São Bonifácio,TRANSPORTE,Medio completo,4,Sudeste
7458,São Carlos,AGROPECUÁRIA,Fundamental completo,11,Oeste
7459,São Carlos,AGROPECUÁRIA,Fundamental incompleto,13,Oeste
7460,São Carlos,AGROPECUÁRIA,Medio completo,22,Oeste
7461,São Carlos,AGROPECUÁRIA,Medio incompleto,1,Oeste
7462,São Carlos,AGROPECUÁRIA,Superior Completo,5,Oeste
7463,São Carlos,AGROPECUÁRIA,Superior Incompleto,3,Oeste
7464,São Carlos,COMÉRCIO,Analfabeto,1,Oeste
7465,São Carlos,COMÉRCIO,Fundamental completo,47,Oeste
7466,São Carlos,COMÉRCIO,Fundamental incompleto,43,Oeste
7467,São Carlos,COMÉRCIO,Medio completo,279,Oeste
7468,São Carlos,COMÉRCIO,Medio incompleto,44,Oeste
7469,São Carlos,COMÉRCIO,Superior Completo,43,Oeste
7470,São Carlos,COMÉRCIO,Superior Incompleto,33,Oeste
7471,São Carlos,INDÚSTRIA,Fundamental completo,148,Oeste
7472,São Carlos,INDÚSTRIA,Fundamental incompleto,211,Oeste
7473,São Carlos,INDÚSTRIA,Medio completo,712,Oeste
7474,São Carlos,INDÚSTRIA,Medio incompleto,205,Oeste
7475,São Carlos,INDÚSTRIA,Pós-graduação,1,Oeste
7476,São Carlos,INDÚSTRIA,Superior Completo,176,Oeste
7477,São Carlos,INDÚSTRIA,Superior Incompleto,76,Oeste
7478,São Carlos,SERVIÇOS,Analfabeto,2,Oeste
7479,São Carlos,SERVIÇOS,Fundamental completo,54,Oeste
7480,São Carlos,SERVIÇOS,Fundamental incompleto,45,Oeste
7481,São Carlos,SERVIÇOS,Medio completo,260,Oeste
7482,São Carlos,SERVIÇOS,Medio incompleto,14,Oeste
7483,São Carlos,SERVIÇOS,Pós-graduação,2,Oeste
7484,São Carlos,SERVIÇOS,Superior Completo,291,Oeste
7485,São Carlos,SERVIÇOS,Superior Incompleto,46,Oeste
7486,São Carlos,TRANSPORTE,Fundamental completo,9,Oeste
7487,São Carlos,TRANSPORTE,Fundamental incompleto,11,Oeste
7488,São Carlos,TRANSPORTE,Medio completo,44,Oeste
7489,São Carlos,TRANSPORTE,Medio incompleto,7,Oeste
7490,São Carlos,TRANSPORTE,Superior Completo,2,Oeste
7491,São Cristovão do Sul,AGROPECUÁRIA,Fundamental completo,10,Centro-Norte
7492,São Cristovão do Sul,AGROPECUÁRIA,Fundamental incompleto,43,Centro-Norte
7493,São Cristovão do Sul,AGROPECUÁRIA,Medio completo,33,Centro-Norte
7494,São Cristovão do Sul,AGROPECUÁRIA,Medio incompleto,13,Centro-Norte
7495,São Cristovão do Sul,AGROPECUÁRIA,Superior Completo,3,Centro-Norte
7496,São Cristovão do Sul,COMÉRCIO,Analfabeto,1,Centro-Norte
7497,São Cristovão do Sul,COMÉRCIO,Fundamental completo,24,Centro-Norte
7498,São Cristovão do Sul,COMÉRCIO,Fundamental incompleto,18,Centro-Norte
7499,São Cristovão do Sul,COMÉRCIO,Medio completo,92,Centro-Norte
7500,São Cristovão do Sul,COMÉRCIO,Medio incompleto,14,Centro-Norte
7501,São Cristovão do Sul,COMÉRCIO,Superior Completo,19,Centro-Norte
7502,São Cristovão do Sul,COMÉRCIO,Superior Incompleto,9,Centro-Norte
7503,São Cristovão do Sul,INDÚSTRIA,Analfabeto,3,Centro-Norte
7504,São Cristovão do Sul,INDÚSTRIA,Fundamental completo,65,Centro-Norte
7505,São Cristovão do Sul,INDÚSTRIA,Fundamental incompleto,92,Centro-Norte
7506,São Cristovão do Sul,INDÚSTRIA,Medio completo,178,Centro-Norte
7507,São Cristovão do Sul,INDÚSTRIA,Medio incompleto,41,Centro-Norte
7508,São Cristovão do Sul,INDÚSTRIA,Superior Completo,31,Centro-Norte
7509,São Cristovão do Sul,INDÚSTRIA,Superior Incompleto,20,Centro-Norte
7510,São Cristovão do Sul,SERVIÇOS,Fundamental completo,51,Centro-Norte
7511,São Cristovão do Sul,SERVIÇOS,Fundamental incompleto,42,Centro-Norte
7512,São Cristovão do Sul,SERVIÇOS,Medio completo,139,Centro-Norte
7513,São Cristovão do Sul,SERVIÇOS,Medio incompleto,3,Centro-Norte
7514,São Cristovão do Sul,SERVIÇOS,Superior Completo,139,Centro-Norte
7515,São Cristovão do Sul,SERVIÇOS,Superior Incompleto,16,Centro-Norte
7516,São Cristovão do Sul,TRANSPORTE,Fundamental completo,52,Centro-Norte
7517,São Cristovão do Sul,TRANSPORTE,Fundamental incompleto,86,Centro-Norte
7518,São Cristovão do Sul,TRANSPORTE,Medio completo,142,Centro-Norte
7519,São Cristovão do Sul,TRANSPORTE,Medio incompleto,65,Centro-Norte
7520,São Cristovão do Sul,TRANSPORTE,Superior Completo,18,Centro-Norte
7521,São Cristovão do Sul,TRANSPORTE,Superior Incompleto,8,Centro-Norte
7522,São Domingos,AGROPECUÁRIA,Analfabeto,4,Oeste
7523,São Domingos,AGROPECUÁRIA,Fundamental completo,22,Oeste
7524,São Domingos,AGROPECUÁRIA,Fundamental incompleto,34,Oeste
7525,São Domingos,AGROPECUÁRIA,Medio completo,41,Oeste
7526,São Domingos,AGROPECUÁRIA,Medio incompleto,12,Oeste
7527,São Domingos,AGROPECUÁRIA,Superior Completo,5,Oeste
7528,São Domingos,AGROPECUÁRIA,Superior Incompleto,3,Oeste
7529,São Domingos,COMÉRCIO,Fundamental completo,34,Oeste
7530,São Domingos,COMÉRCIO,Fundamental incompleto,59,Oeste
7531,São Domingos,COMÉRCIO,Medio completo,232,Oeste
7532,São Domingos,COMÉRCIO,Medio incompleto,42,Oeste
7533,São Domingos,COMÉRCIO,Pós-graduação,1,Oeste
7534,São Domingos,COMÉRCIO,Superior Completo,46,Oeste
7535,São Domingos,COMÉRCIO,Superior Incompleto,16,Oeste
7536,São Domingos,INDÚSTRIA,Analfabeto,2,Oeste
7537,São Domingos,INDÚSTRIA,Fundamental completo,35,Oeste
7538,São Domingos,INDÚSTRIA,Fundamental incompleto,33,Oeste
7539,São Domingos,INDÚSTRIA,Medio completo,128,Oeste
7540,São Domingos,INDÚSTRIA,Medio incompleto,26,Oeste
7541,São Domingos,INDÚSTRIA,Superior Completo,15,Oeste
7542,São Domingos,INDÚSTRIA,Superior Incompleto,5,Oeste
7543,São Domingos,SERVIÇOS,Fundamental completo,42,Oeste
7544,São Domingos,SERVIÇOS,Fundamental incompleto,52,Oeste
7545,São Domingos,SERVIÇOS,Medio completo,187,Oeste
7546,São Domingos,SERVIÇOS,Medio incompleto,30,Oeste
7547,São Domingos,SERVIÇOS,Pós-graduação,1,Oeste
7548,São Domingos,SERVIÇOS,Superior Completo,165,Oeste
7549,São Domingos,SERVIÇOS,Superior Incompleto,33,Oeste
7550,São Domingos,TRANSPORTE,Fundamental completo,41,Oeste
7551,São Domingos,TRANSPORTE,Fundamental incompleto,21,Oeste
7552,São Domingos,TRANSPORTE,Medio completo,67,Oeste
7553,São Domingos,TRANSPORTE,Medio incompleto,13,Oeste
7554,São Domingos,TRANSPORTE,Superior Completo,4,Oeste
7555,São Domingos,TRANSPORTE,Superior Incompleto,1,Oeste
7556,São Francisco do Sul,AGROPECUÁRIA,Fundamental completo,10,Norte-Nordeste
7557,São Francisco do Sul,AGROPECUÁRIA,Fundamental incompleto,1,Norte-Nordeste
7558,São Francisco do Sul,AGROPECUÁRIA,Medio completo,6,Norte-Nordeste
7559,São Francisco do Sul,COMÉRCIO,Analfabeto,8,Norte-Nordeste
7560,São Francisco do Sul,COMÉRCIO,Fundamental completo,236,Norte-Nordeste
7561,São Francisco do Sul,COMÉRCIO,Fundamental incompleto,79,Norte-Nordeste
7562,São Francisco do Sul,COMÉRCIO,Medio completo,1740,Norte-Nordeste
7563,São Francisco do Sul,COMÉRCIO,Medio incompleto,278,Norte-Nordeste
7564,São Francisco do Sul,COMÉRCIO,Pós-graduação,5,Norte-Nordeste
7565,São Francisco do Sul,COMÉRCIO,Superior Completo,191,Norte-Nordeste
7566,São Francisco do Sul,COMÉRCIO,Superior Incompleto,72,Norte-Nordeste
7567,São Francisco do Sul,INDÚSTRIA,Analfabeto,5,Norte-Nordeste
7568,São Francisco do Sul,INDÚSTRIA,Fundamental completo,168,Norte-Nordeste
7569,São Francisco do Sul,INDÚSTRIA,Fundamental incompleto,160,Norte-Nordeste
7570,São Francisco do Sul,INDÚSTRIA,Medio completo,1027,Norte-Nordeste
7571,São Francisco do Sul,INDÚSTRIA,Medio incompleto,126,Norte-Nordeste
7572,São Francisco do Sul,INDÚSTRIA,Superior Completo,379,Norte-Nordeste
7573,São Francisco do Sul,INDÚSTRIA,Superior Incompleto,53,Norte-Nordeste
7574,São Francisco do Sul,SERVIÇOS,Analfabeto,27,Norte-Nordeste
7575,São Francisco do Sul,SERVIÇOS,Fundamental completo,353,Norte-Nordeste
7576,São Francisco do Sul,SERVIÇOS,Fundamental incompleto,747,Norte-Nordeste
7577,São Francisco do Sul,SERVIÇOS,Medio completo,1648,Norte-Nordeste
7578,São Francisco do Sul,SERVIÇOS,Medio incompleto,183,Norte-Nordeste
7579,São Francisco do Sul,SERVIÇOS,Pós-graduação,16,Norte-Nordeste
7580,São Francisco do Sul,SERVIÇOS,Superior Completo,1291,Norte-Nordeste
7581,São Francisco do Sul,SERVIÇOS,Superior Incompleto,321,Norte-Nordeste
7582,São Francisco do Sul,TRANSPORTE,Analfabeto,5,Norte-Nordeste
7583,São Francisco do Sul,TRANSPORTE,Fundamental completo,260,Norte-Nordeste
7584,São Francisco do Sul,TRANSPORTE,Fundamental incompleto,109,Norte-Nordeste
7585,São Francisco do Sul,TRANSPORTE,Medio completo,1355,Norte-Nordeste
7586,São Francisco do Sul,TRANSPORTE,Medio incompleto,139,Norte-Nordeste
7587,São Francisco do Sul,TRANSPORTE,Superior Completo,362,Norte-Nordeste
7588,São Francisco do Sul,TRANSPORTE,Superior Incompleto,121,Norte-Nordeste
7589,São Joaquim,AGROPECUÁRIA,Analfabeto,40,Serra Catarinense
7590,São Joaquim,AGROPECUÁRIA,Fundamental completo,604,Serra Catarinense
7591,São Joaquim,AGROPECUÁRIA,Fundamental incompleto,883,Serra Catarinense
7592,São Joaquim,AGROPECUÁRIA,Medio completo,1382,Serra Catarinense
7593,São Joaquim,AGROPECUÁRIA,Medio incompleto,251,Serra Catarinense
7594,São Joaquim,AGROPECUÁRIA,Pós-graduação,3,Serra Catarinense
7595,São Joaquim,AGROPECUÁRIA,Superior Completo,98,Serra Catarinense
7596,São Joaquim,AGROPECUÁRIA,Superior Incompleto,33,Serra Catarinense
7597,São Joaquim,COMÉRCIO,Fundamental completo,137,Serra Catarinense
